name,brand,price,img,id,features,place,year,age,outcome,habit
Kia Rondo GAT - 2016,Kia,22481.0,https://bonbanh.com.vn/uploads/users/93005/car/3435953/s_1600848856.922.jpg,Mã: 3435953,"Ô TÔ PHÚC DƯƠNG BÁN XE KIA RONDO 2016 - MÀU TRẮNG - ĐI 53.000KM.
Xe gia đình chính tên chính chủ mua mới chạy từ đầu, bảo hành chính hãng.
Nội thất màu kem, ghế da cao cấp, màn ...",Đăk Lăk,2016,26,24499.0,3
Kia Rondo GAT - 2016,Kia,22481.0,https://bonbanh.com.vn/uploads/users/93005/car/3435953/s_1600848856.922.jpg,Mã: 3435953,"Ô TÔ PHÚC DƯƠNG BÁN XE KIA RONDO 2016 - MÀU TRẮNG - ĐI 53.000KM.
Xe gia đình chính tên chính chủ mua mới chạy từ đầu, bảo hành chính hãng.
Nội thất màu kem, ghế da cao cấp, màn ...",Đăk Lăk,2016,52,25164.0,2
Kia Rondo GAT - 2016,Kia,22481.0,https://bonbanh.com.vn/uploads/users/93005/car/3435953/s_1600848856.922.jpg,Mã: 3435953,"Ô TÔ PHÚC DƯƠNG BÁN XE KIA RONDO 2016 - MÀU TRẮNG - ĐI 53.000KM.
Xe gia đình chính tên chính chủ mua mới chạy từ đầu, bảo hành chính hãng.
Nội thất màu kem, ghế da cao cấp, màn ...",Đăk Lăk,2016,43,23925.0,2
Kia Rondo GAT - 2016,Kia,22481.0,https://bonbanh.com.vn/uploads/users/93005/car/3435953/s_1600848856.922.jpg,Mã: 3435953,"Ô TÔ PHÚC DƯƠNG BÁN XE KIA RONDO 2016 - MÀU TRẮNG - ĐI 53.000KM.
Xe gia đình chính tên chính chủ mua mới chạy từ đầu, bảo hành chính hãng.
Nội thất màu kem, ghế da cao cấp, màn ...",Đăk Lăk,2016,30,25103.0,3
Hyundai Tucson 2.0 ATH - 2020,Hyundai,37958.0,https://bonbanh.com.vn/uploads/users/545797/car/3494281/s_1603962190.358.jpg,Mã: 3494281,"Hyundai Tucson 2.0AT Bản Đặc Biệt
- Cam Kết Có Xe Giao Ngay, gọi ngay để có giá xe ưu đãi nhất.
- Tặng kèm Phim, sàn + 5 option cơ bản
- Hỗ trợ trả góp ngân hàng 80% giá trị ...",Bến Tre,2020,69,41913.0,3
Hyundai Tucson 2.0 ATH - 2020,Hyundai,37958.0,https://bonbanh.com.vn/uploads/users/545797/car/3494281/s_1603962190.358.jpg,Mã: 3494281,"Hyundai Tucson 2.0AT Bản Đặc Biệt
- Cam Kết Có Xe Giao Ngay, gọi ngay để có giá xe ưu đãi nhất.
- Tặng kèm Phim, sàn + 5 option cơ bản
- Hỗ trợ trả góp ngân hàng 80% giá trị ...",Bến Tre,2020,55,40553.0,1
Hyundai Tucson 2.0 ATH - 2020,Hyundai,37958.0,https://bonbanh.com.vn/uploads/users/545797/car/3494281/s_1603962190.358.jpg,Mã: 3494281,"Hyundai Tucson 2.0AT Bản Đặc Biệt
- Cam Kết Có Xe Giao Ngay, gọi ngay để có giá xe ưu đãi nhất.
- Tặng kèm Phim, sàn + 5 option cơ bản
- Hỗ trợ trả góp ngân hàng 80% giá trị ...",Bến Tre,2020,56,40514.0,3
Hyundai Tucson 2.0 ATH - 2020,Hyundai,37958.0,https://bonbanh.com.vn/uploads/users/545797/car/3494281/s_1603962190.358.jpg,Mã: 3494281,"Hyundai Tucson 2.0AT Bản Đặc Biệt
- Cam Kết Có Xe Giao Ngay, gọi ngay để có giá xe ưu đãi nhất.
- Tặng kèm Phim, sàn + 5 option cơ bản
- Hỗ trợ trả góp ngân hàng 80% giá trị ...",Bến Tre,2020,23,41776.0,1
Hyundai Tucson 2.0 ATH - 2020,Hyundai,37958.0,https://bonbanh.com.vn/uploads/users/545797/car/3494281/s_1603962190.358.jpg,Mã: 3494281,"Hyundai Tucson 2.0AT Bản Đặc Biệt
- Cam Kết Có Xe Giao Ngay, gọi ngay để có giá xe ưu đãi nhất.
- Tặng kèm Phim, sàn + 5 option cơ bản
- Hỗ trợ trả góp ngân hàng 80% giá trị ...",Bến Tre,2020,53,39081.0,1
Hyundai Tucson 2.0 ATH - 2020,Hyundai,37958.0,https://bonbanh.com.vn/uploads/users/545797/car/3494281/s_1603962190.358.jpg,Mã: 3494281,"Hyundai Tucson 2.0AT Bản Đặc Biệt
- Cam Kết Có Xe Giao Ngay, gọi ngay để có giá xe ưu đãi nhất.
- Tặng kèm Phim, sàn + 5 option cơ bản
- Hỗ trợ trả góp ngân hàng 80% giá trị ...",Bến Tre,2020,25,42321.0,3
Hyundai Tucson 2.0 ATH - 2020,Hyundai,37958.0,https://bonbanh.com.vn/uploads/users/545797/car/3494281/s_1603962190.358.jpg,Mã: 3494281,"Hyundai Tucson 2.0AT Bản Đặc Biệt
- Cam Kết Có Xe Giao Ngay, gọi ngay để có giá xe ưu đãi nhất.
- Tặng kèm Phim, sàn + 5 option cơ bản
- Hỗ trợ trả góp ngân hàng 80% giá trị ...",Bến Tre,2020,69,39817.0,2
Hyundai Tucson 2.0 ATH - 2020,Hyundai,37958.0,https://bonbanh.com.vn/uploads/users/545797/car/3494281/s_1603962190.358.jpg,Mã: 3494281,"Hyundai Tucson 2.0AT Bản Đặc Biệt
- Cam Kết Có Xe Giao Ngay, gọi ngay để có giá xe ưu đãi nhất.
- Tặng kèm Phim, sàn + 5 option cơ bản
- Hỗ trợ trả góp ngân hàng 80% giá trị ...",Bến Tre,2020,52,41305.0,1
Hyundai Tucson 2.0 ATH - 2020,Hyundai,37958.0,https://bonbanh.com.vn/uploads/users/545797/car/3494281/s_1603962190.358.jpg,Mã: 3494281,"Hyundai Tucson 2.0AT Bản Đặc Biệt
- Cam Kết Có Xe Giao Ngay, gọi ngay để có giá xe ưu đãi nhất.
- Tặng kèm Phim, sàn + 5 option cơ bản
- Hỗ trợ trả góp ngân hàng 80% giá trị ...",Bến Tre,2020,35,40125.0,2
Hyundai SantaFe 2.2L - 2020,Hyundai,44961.0,https://bonbanh.com.vn/uploads/users/534294/car/3394090/s_1598588842.560.jpg,Mã: 3394090,"Hyundai Santafe 2.2 tiêu chuẩn 2020, all new.
- Kích thước Dài x Rộng x Cao của San taFe 2020 vẫn giữ nguyên so với bản 2019, lần lượt 4.770 x 1.890 x 1.680 (mm), trục cơ sở 2.770 mm
- ...",Quảng Ninh,2020,55,49640.0,2
Hyundai SantaFe 2.2L - 2020,Hyundai,44961.0,https://bonbanh.com.vn/uploads/users/534294/car/3394090/s_1598588842.560.jpg,Mã: 3394090,"Hyundai Santafe 2.2 tiêu chuẩn 2020, all new.
- Kích thước Dài x Rộng x Cao của San taFe 2020 vẫn giữ nguyên so với bản 2019, lần lượt 4.770 x 1.890 x 1.680 (mm), trục cơ sở 2.770 mm
- ...",Quảng Ninh,2020,61,46375.0,3
Hyundai SantaFe 2.2L - 2020,Hyundai,44961.0,https://bonbanh.com.vn/uploads/users/534294/car/3394090/s_1598588842.560.jpg,Mã: 3394090,"Hyundai Santafe 2.2 tiêu chuẩn 2020, all new.
- Kích thước Dài x Rộng x Cao của San taFe 2020 vẫn giữ nguyên so với bản 2019, lần lượt 4.770 x 1.890 x 1.680 (mm), trục cơ sở 2.770 mm
- ...",Quảng Ninh,2020,45,49456.0,3
Ford Everest Titanium 2.0L 4x2 AT - 2020,Ford,47555.0,https://bonbanh.com.vn/uploads/users/497530/car/3427318/s_1606985492.jpg,Mã: 3427318,"Ford Everest Titanium 2.0L AT 4x2 Màu Vàng, phiên bản Mới 2021 thay đổi Diện mạo Mới- Thể thao hơn- Ấn tượng hơn- Sang trọng hơn với mẫu Ford Everest Mới 2021.
Hiện tại mẫu Ford ...",TP HCM,2020,69,52312.0,2
Ford Everest Titanium 2.0L 4x2 AT - 2020,Ford,47555.0,https://bonbanh.com.vn/uploads/users/497530/car/3427318/s_1606985492.jpg,Mã: 3427318,"Ford Everest Titanium 2.0L AT 4x2 Màu Vàng, phiên bản Mới 2021 thay đổi Diện mạo Mới- Thể thao hơn- Ấn tượng hơn- Sang trọng hơn với mẫu Ford Everest Mới 2021.
Hiện tại mẫu Ford ...",TP HCM,2020,25,51739.0,3
Ford Everest Titanium 2.0L 4x2 AT - 2020,Ford,47555.0,https://bonbanh.com.vn/uploads/users/497530/car/3427318/s_1606985492.jpg,Mã: 3427318,"Ford Everest Titanium 2.0L AT 4x2 Màu Vàng, phiên bản Mới 2021 thay đổi Diện mạo Mới- Thể thao hơn- Ấn tượng hơn- Sang trọng hơn với mẫu Ford Everest Mới 2021.
Hiện tại mẫu Ford ...",TP HCM,2020,64,49568.0,2
Ford Everest Titanium 2.0L 4x2 AT - 2020,Ford,47555.0,https://bonbanh.com.vn/uploads/users/497530/car/3427318/s_1606985492.jpg,Mã: 3427318,"Ford Everest Titanium 2.0L AT 4x2 Màu Vàng, phiên bản Mới 2021 thay đổi Diện mạo Mới- Thể thao hơn- Ấn tượng hơn- Sang trọng hơn với mẫu Ford Everest Mới 2021.
Hiện tại mẫu Ford ...",TP HCM,2020,20,50709.0,3
Toyota Corolla altis 1.8G AT - 2018,Toyota,28749.0,https://bonbanh.com.vn/uploads/users/58395/car/3143671/s_1585131906.jpg,Mã: 3143671,Bán xe toyota Altit 1.8G màu đen sản xuât 2018 tên tư nhân chính chủ tu moi đã đi 2 vạn cây xe đẹp xuất sắc không một lỗi nhỏ anh em quan tâm liên hệ trực tiếp để biết thêm ...,Thái Nguyên,2018,20,33518.0,3
Toyota Corolla altis 1.8G AT - 2018,Toyota,28749.0,https://bonbanh.com.vn/uploads/users/58395/car/3143671/s_1585131906.jpg,Mã: 3143671,Bán xe toyota Altit 1.8G màu đen sản xuât 2018 tên tư nhân chính chủ tu moi đã đi 2 vạn cây xe đẹp xuất sắc không một lỗi nhỏ anh em quan tâm liên hệ trực tiếp để biết thêm ...,Thái Nguyên,2018,30,32053.0,1
Toyota Corolla altis 1.8G AT - 2018,Toyota,28749.0,https://bonbanh.com.vn/uploads/users/58395/car/3143671/s_1585131906.jpg,Mã: 3143671,Bán xe toyota Altit 1.8G màu đen sản xuât 2018 tên tư nhân chính chủ tu moi đã đi 2 vạn cây xe đẹp xuất sắc không một lỗi nhỏ anh em quan tâm liên hệ trực tiếp để biết thêm ...,Thái Nguyên,2018,37,30945.0,3
Toyota Corolla altis 1.8G AT - 2018,Toyota,28749.0,https://bonbanh.com.vn/uploads/users/58395/car/3143671/s_1585131906.jpg,Mã: 3143671,Bán xe toyota Altit 1.8G màu đen sản xuât 2018 tên tư nhân chính chủ tu moi đã đi 2 vạn cây xe đẹp xuất sắc không một lỗi nhỏ anh em quan tâm liên hệ trực tiếp để biết thêm ...,Thái Nguyên,2018,40,32227.0,3
Toyota Corolla altis 1.8G AT - 2018,Toyota,28749.0,https://bonbanh.com.vn/uploads/users/58395/car/3143671/s_1585131906.jpg,Mã: 3143671,Bán xe toyota Altit 1.8G màu đen sản xuât 2018 tên tư nhân chính chủ tu moi đã đi 2 vạn cây xe đẹp xuất sắc không một lỗi nhỏ anh em quan tâm liên hệ trực tiếp để biết thêm ...,Thái Nguyên,2018,69,31238.0,2
Toyota Corolla altis 1.8G AT - 2018,Toyota,28749.0,https://bonbanh.com.vn/uploads/users/58395/car/3143671/s_1585131906.jpg,Mã: 3143671,Bán xe toyota Altit 1.8G màu đen sản xuât 2018 tên tư nhân chính chủ tu moi đã đi 2 vạn cây xe đẹp xuất sắc không một lỗi nhỏ anh em quan tâm liên hệ trực tiếp để biết thêm ...,Thái Nguyên,2018,21,33468.0,1
Ford Ranger XLS 2.2L 4x2 MT - 2015,Ford,19454.0,https://bonbanh.com.vn/uploads/users/524623/car/3448207/s_1601519522.783.jpg,Mã: 3448207,"Ford Ranger 2.2 MT, 1 cầu, sản xuất 2015, màu xanh, xe biển tỉnh chính chủ
Trang bị đầy đủ tiện ích với điều hòa mát, vô lăng tích hợp các phím chức năng, ghế da xịn, ...",Hà Nội,2015,35,23123.0,1
Ford Ranger XLS 2.2L 4x2 MT - 2015,Ford,19454.0,https://bonbanh.com.vn/uploads/users/524623/car/3448207/s_1601519522.783.jpg,Mã: 3448207,"Ford Ranger 2.2 MT, 1 cầu, sản xuất 2015, màu xanh, xe biển tỉnh chính chủ
Trang bị đầy đủ tiện ích với điều hòa mát, vô lăng tích hợp các phím chức năng, ghế da xịn, ...",Hà Nội,2015,45,22493.0,3
Ford Ranger XLS 2.2L 4x2 MT - 2015,Ford,19454.0,https://bonbanh.com.vn/uploads/users/524623/car/3448207/s_1601519522.783.jpg,Mã: 3448207,"Ford Ranger 2.2 MT, 1 cầu, sản xuất 2015, màu xanh, xe biển tỉnh chính chủ
Trang bị đầy đủ tiện ích với điều hòa mát, vô lăng tích hợp các phím chức năng, ghế da xịn, ...",Hà Nội,2015,67,22267.0,2
Ford Ranger XLS 2.2L 4x2 MT - 2015,Ford,19454.0,https://bonbanh.com.vn/uploads/users/524623/car/3448207/s_1601519522.783.jpg,Mã: 3448207,"Ford Ranger 2.2 MT, 1 cầu, sản xuất 2015, màu xanh, xe biển tỉnh chính chủ
Trang bị đầy đủ tiện ích với điều hòa mát, vô lăng tích hợp các phím chức năng, ghế da xịn, ...",Hà Nội,2015,56,22931.0,1
Ford Ranger XLS 2.2L 4x2 MT - 2015,Ford,19454.0,https://bonbanh.com.vn/uploads/users/524623/car/3448207/s_1601519522.783.jpg,Mã: 3448207,"Ford Ranger 2.2 MT, 1 cầu, sản xuất 2015, màu xanh, xe biển tỉnh chính chủ
Trang bị đầy đủ tiện ích với điều hòa mát, vô lăng tích hợp các phím chức năng, ghế da xịn, ...",Hà Nội,2015,33,22825.0,2
Ford Ranger XLS 2.2L 4x2 MT - 2015,Ford,19454.0,https://bonbanh.com.vn/uploads/users/524623/car/3448207/s_1601519522.783.jpg,Mã: 3448207,"Ford Ranger 2.2 MT, 1 cầu, sản xuất 2015, màu xanh, xe biển tỉnh chính chủ
Trang bị đầy đủ tiện ích với điều hòa mát, vô lăng tích hợp các phím chức năng, ghế da xịn, ...",Hà Nội,2015,52,21081.0,3
BMW 3 Series 330i M Sport - 2020,BMW,106308.0,https://bonbanh.com.vn/uploads/users/386062/car/3185590/s_1587609106.348.jpg,Mã: 3185590,"BMW 330i MSPORT
----
BMW 330i Msport trang bị động cơ TwinPower Turbo sản sinh 258 mã lực
- Trang bị lẫy chuyển số trên vô lăng
- Camera 360
- 16 Loa Harman Kadon
- Hệ thống treo ...",TP HCM,2020,20,109458.0,1
BMW 3 Series 330i M Sport - 2020,BMW,106308.0,https://bonbanh.com.vn/uploads/users/386062/car/3185590/s_1587609106.348.jpg,Mã: 3185590,"BMW 330i MSPORT
----
BMW 330i Msport trang bị động cơ TwinPower Turbo sản sinh 258 mã lực
- Trang bị lẫy chuyển số trên vô lăng
- Camera 360
- 16 Loa Harman Kadon
- Hệ thống treo ...",TP HCM,2020,45,111106.0,3
BMW 3 Series 330i M Sport - 2020,BMW,106308.0,https://bonbanh.com.vn/uploads/users/386062/car/3185590/s_1587609106.348.jpg,Mã: 3185590,"BMW 330i MSPORT
----
BMW 330i Msport trang bị động cơ TwinPower Turbo sản sinh 258 mã lực
- Trang bị lẫy chuyển số trên vô lăng
- Camera 360
- 16 Loa Harman Kadon
- Hệ thống treo ...",TP HCM,2020,62,109569.0,1
BMW 3 Series 330i M Sport - 2020,BMW,106308.0,https://bonbanh.com.vn/uploads/users/386062/car/3185590/s_1587609106.348.jpg,Mã: 3185590,"BMW 330i MSPORT
----
BMW 330i Msport trang bị động cơ TwinPower Turbo sản sinh 258 mã lực
- Trang bị lẫy chuyển số trên vô lăng
- Camera 360
- 16 Loa Harman Kadon
- Hệ thống treo ...",TP HCM,2020,59,107887.0,1
BMW 3 Series 330i M Sport - 2020,BMW,106308.0,https://bonbanh.com.vn/uploads/users/386062/car/3185590/s_1587609106.348.jpg,Mã: 3185590,"BMW 330i MSPORT
----
BMW 330i Msport trang bị động cơ TwinPower Turbo sản sinh 258 mã lực
- Trang bị lẫy chuyển số trên vô lăng
- Camera 360
- 16 Loa Harman Kadon
- Hệ thống treo ...",TP HCM,2020,48,109496.0,2
Mercedes Benz GLS 400 4Matic - 2018,Mercedes,168605.0,https://bonbanh.com.vn/uploads/users/24941/car/3525212/s_1605607083.611.jpg,Mã: 3525212,"Mercedes GLS400 sản xuất 2018 nhập Mỹ Siêu Chất
- 1 chủ từ đầu
- ĐĂNG KÝ T5/2019
- khách đã lên cửa nóc panorama của GLS500
- cản trước sau - đã lên form GLS500
- đã lên ...",Hà Nội,2018,55,173277.0,1
Mercedes Benz GLS 400 4Matic - 2018,Mercedes,168605.0,https://bonbanh.com.vn/uploads/users/24941/car/3525212/s_1605607083.611.jpg,Mã: 3525212,"Mercedes GLS400 sản xuất 2018 nhập Mỹ Siêu Chất
- 1 chủ từ đầu
- ĐĂNG KÝ T5/2019
- khách đã lên cửa nóc panorama của GLS500
- cản trước sau - đã lên form GLS500
- đã lên ...",Hà Nội,2018,36,171878.0,3
Mercedes Benz GLS 400 4Matic - 2018,Mercedes,168605.0,https://bonbanh.com.vn/uploads/users/24941/car/3525212/s_1605607083.611.jpg,Mã: 3525212,"Mercedes GLS400 sản xuất 2018 nhập Mỹ Siêu Chất
- 1 chủ từ đầu
- ĐĂNG KÝ T5/2019
- khách đã lên cửa nóc panorama của GLS500
- cản trước sau - đã lên form GLS500
- đã lên ...",Hà Nội,2018,34,172162.0,1
Mercedes Benz GLS 400 4Matic - 2018,Mercedes,168605.0,https://bonbanh.com.vn/uploads/users/24941/car/3525212/s_1605607083.611.jpg,Mã: 3525212,"Mercedes GLS400 sản xuất 2018 nhập Mỹ Siêu Chất
- 1 chủ từ đầu
- ĐĂNG KÝ T5/2019
- khách đã lên cửa nóc panorama của GLS500
- cản trước sau - đã lên form GLS500
- đã lên ...",Hà Nội,2018,20,170075.0,3
Toyota Prado TXL 2.7L - 2010,Toyota,40206.0,https://bonbanh.com.vn/uploads/users/404792/car/3433009/s_1600854382.589.jpeg,Mã: 3433009,"Tôi đang cần bán xe Prado 2010 nhập khẩu nguyên chiếc, đăng ký tên tư nhân chính chủ Xe đi rất ít,giữ gìn cẩn thận,không đâm đụng,không ngập nước.xe còn rất đẹp và ...",Hà Nội,2010,27,43062.0,2
Toyota Prado TXL 2.7L - 2010,Toyota,40206.0,https://bonbanh.com.vn/uploads/users/404792/car/3433009/s_1600854382.589.jpeg,Mã: 3433009,"Tôi đang cần bán xe Prado 2010 nhập khẩu nguyên chiếc, đăng ký tên tư nhân chính chủ Xe đi rất ít,giữ gìn cẩn thận,không đâm đụng,không ngập nước.xe còn rất đẹp và ...",Hà Nội,2010,64,44938.0,2
Toyota Prado TXL 2.7L - 2010,Toyota,40206.0,https://bonbanh.com.vn/uploads/users/404792/car/3433009/s_1600854382.589.jpeg,Mã: 3433009,"Tôi đang cần bán xe Prado 2010 nhập khẩu nguyên chiếc, đăng ký tên tư nhân chính chủ Xe đi rất ít,giữ gìn cẩn thận,không đâm đụng,không ngập nước.xe còn rất đẹp và ...",Hà Nội,2010,41,42362.0,3
Toyota Prado TXL 2.7L - 2010,Toyota,40206.0,https://bonbanh.com.vn/uploads/users/404792/car/3433009/s_1600854382.589.jpeg,Mã: 3433009,"Tôi đang cần bán xe Prado 2010 nhập khẩu nguyên chiếc, đăng ký tên tư nhân chính chủ Xe đi rất ít,giữ gìn cẩn thận,không đâm đụng,không ngập nước.xe còn rất đẹp và ...",Hà Nội,2010,34,42203.0,2
Toyota Prado TXL 2.7L - 2010,Toyota,40206.0,https://bonbanh.com.vn/uploads/users/404792/car/3433009/s_1600854382.589.jpeg,Mã: 3433009,"Tôi đang cần bán xe Prado 2010 nhập khẩu nguyên chiếc, đăng ký tên tư nhân chính chủ Xe đi rất ít,giữ gìn cẩn thận,không đâm đụng,không ngập nước.xe còn rất đẹp và ...",Hà Nội,2010,23,44054.0,1
Toyota Prado TXL 2.7L - 2010,Toyota,40206.0,https://bonbanh.com.vn/uploads/users/404792/car/3433009/s_1600854382.589.jpeg,Mã: 3433009,"Tôi đang cần bán xe Prado 2010 nhập khẩu nguyên chiếc, đăng ký tên tư nhân chính chủ Xe đi rất ít,giữ gìn cẩn thận,không đâm đụng,không ngập nước.xe còn rất đẹp và ...",Hà Nội,2010,46,42860.0,3
Toyota Prado TXL 2.7L - 2010,Toyota,40206.0,https://bonbanh.com.vn/uploads/users/404792/car/3433009/s_1600854382.589.jpeg,Mã: 3433009,"Tôi đang cần bán xe Prado 2010 nhập khẩu nguyên chiếc, đăng ký tên tư nhân chính chủ Xe đi rất ít,giữ gìn cẩn thận,không đâm đụng,không ngập nước.xe còn rất đẹp và ...",Hà Nội,2010,42,44427.0,3
Toyota Yaris 1.3E - 2015,Toyota,21184.0,https://bonbanh.com.vn/uploads/users/287488/car/3551781/s_1606988295.516.jpg,Mã: 3551781,"Giá còn thương lượng lên đến vài chục triệu đồng cho KH liên hệ hoặc đến xem trực tiếp.
- Loại xe: Yaris E
- Sản xuất: 2015
- Biển số: 51F-825.**
- ĐK lần đầu: ...",TP HCM,2015,54,23093.0,3
Toyota Yaris 1.3E - 2015,Toyota,21184.0,https://bonbanh.com.vn/uploads/users/287488/car/3551781/s_1606988295.516.jpg,Mã: 3551781,"Giá còn thương lượng lên đến vài chục triệu đồng cho KH liên hệ hoặc đến xem trực tiếp.
- Loại xe: Yaris E
- Sản xuất: 2015
- Biển số: 51F-825.**
- ĐK lần đầu: ...",TP HCM,2015,65,24767.0,1
Toyota Yaris 1.3E - 2015,Toyota,21184.0,https://bonbanh.com.vn/uploads/users/287488/car/3551781/s_1606988295.516.jpg,Mã: 3551781,"Giá còn thương lượng lên đến vài chục triệu đồng cho KH liên hệ hoặc đến xem trực tiếp.
- Loại xe: Yaris E
- Sản xuất: 2015
- Biển số: 51F-825.**
- ĐK lần đầu: ...",TP HCM,2015,29,25016.0,1
Toyota Fortuner TRD Sportivo 4x2 AT - 2015,Toyota,29830.0,https://bonbanh.com.vn/uploads/users/157081/car/3541570/s_1606462700.262.jpg,Mã: 3541570,"Fortuner Sportivo 2015
Odo 7 vạn
Anh chị nào quan tâm liên hệ thông tin bên dưới để được hỗ nhanh nhất -
- Mua bán xe ô tô cũ giá tốt nhất tốt nhất
- Cam kết chất ...",Hà Nội,2015,34,34473.0,3
Toyota Fortuner TRD Sportivo 4x2 AT - 2015,Toyota,29830.0,https://bonbanh.com.vn/uploads/users/157081/car/3541570/s_1606462700.262.jpg,Mã: 3541570,"Fortuner Sportivo 2015
Odo 7 vạn
Anh chị nào quan tâm liên hệ thông tin bên dưới để được hỗ nhanh nhất -
- Mua bán xe ô tô cũ giá tốt nhất tốt nhất
- Cam kết chất ...",Hà Nội,2015,64,32818.0,3
Toyota Fortuner TRD Sportivo 4x2 AT - 2015,Toyota,29830.0,https://bonbanh.com.vn/uploads/users/157081/car/3541570/s_1606462700.262.jpg,Mã: 3541570,"Fortuner Sportivo 2015
Odo 7 vạn
Anh chị nào quan tâm liên hệ thông tin bên dưới để được hỗ nhanh nhất -
- Mua bán xe ô tô cũ giá tốt nhất tốt nhất
- Cam kết chất ...",Hà Nội,2015,52,31593.0,2
Toyota Corona GLi 2.0 - 1994,Toyota,3718.0,https://bonbanh.com.vn/uploads/users/554844/car/3563256/s_1607587396.780.jpg,Mã: 3563256,"Bán TOYOYA CORONA sx 1994. Cam kết xe rất tốt. Giá 8x tr
ai có nhu cầu xin lh để biết thêm chi tiết",Hà Nội,1994,30,6769.0,1
Toyota Corona GLi 2.0 - 1994,Toyota,3718.0,https://bonbanh.com.vn/uploads/users/554844/car/3563256/s_1607587396.780.jpg,Mã: 3563256,"Bán TOYOYA CORONA sx 1994. Cam kết xe rất tốt. Giá 8x tr
ai có nhu cầu xin lh để biết thêm chi tiết",Hà Nội,1994,67,5124.0,1
Toyota Corona GLi 2.0 - 1994,Toyota,3718.0,https://bonbanh.com.vn/uploads/users/554844/car/3563256/s_1607587396.780.jpg,Mã: 3563256,"Bán TOYOYA CORONA sx 1994. Cam kết xe rất tốt. Giá 8x tr
ai có nhu cầu xin lh để biết thêm chi tiết",Hà Nội,1994,42,7851.0,2
Toyota Corona GLi 2.0 - 1994,Toyota,3718.0,https://bonbanh.com.vn/uploads/users/554844/car/3563256/s_1607587396.780.jpg,Mã: 3563256,"Bán TOYOYA CORONA sx 1994. Cam kết xe rất tốt. Giá 8x tr
ai có nhu cầu xin lh để biết thêm chi tiết",Hà Nội,1994,27,7336.0,2
Toyota Corona GLi 2.0 - 1994,Toyota,3718.0,https://bonbanh.com.vn/uploads/users/554844/car/3563256/s_1607587396.780.jpg,Mã: 3563256,"Bán TOYOYA CORONA sx 1994. Cam kết xe rất tốt. Giá 8x tr
ai có nhu cầu xin lh để biết thêm chi tiết",Hà Nội,1994,55,7135.0,2
Toyota Corona GLi 2.0 - 1994,Toyota,3718.0,https://bonbanh.com.vn/uploads/users/554844/car/3563256/s_1607587396.780.jpg,Mã: 3563256,"Bán TOYOYA CORONA sx 1994. Cam kết xe rất tốt. Giá 8x tr
ai có nhu cầu xin lh để biết thêm chi tiết",Hà Nội,1994,65,8677.0,1
Toyota Corona GLi 2.0 - 1994,Toyota,3718.0,https://bonbanh.com.vn/uploads/users/554844/car/3563256/s_1607587396.780.jpg,Mã: 3563256,"Bán TOYOYA CORONA sx 1994. Cam kết xe rất tốt. Giá 8x tr
ai có nhu cầu xin lh để biết thêm chi tiết",Hà Nội,1994,51,7064.0,2
Toyota Corona GLi 2.0 - 1994,Toyota,3718.0,https://bonbanh.com.vn/uploads/users/554844/car/3563256/s_1607587396.780.jpg,Mã: 3563256,"Bán TOYOYA CORONA sx 1994. Cam kết xe rất tốt. Giá 8x tr
ai có nhu cầu xin lh để biết thêm chi tiết",Hà Nội,1994,50,7164.0,1
Hyundai SantaFe Premium 2.4L HTRAC - 2020,Hyundai,49717.0,https://bonbanh.com.vn/uploads/users/114101/car/3477788/s_1603095069.350.jpg,Mã: 3477788,"Hyundai SantaFe Premium 2.4L HTRAC máy xăng
Trang bị hệ thống phanh tay điện tử EPB, tự động giữ phanh Auto Hold, 4 chế độ lái, nhớ vị trí ghế.bộc da cao cấp ,,Các tính năng an ...",Gia Lai,2020,45,54378.0,2
Hyundai SantaFe Premium 2.4L HTRAC - 2020,Hyundai,49717.0,https://bonbanh.com.vn/uploads/users/114101/car/3477788/s_1603095069.350.jpg,Mã: 3477788,"Hyundai SantaFe Premium 2.4L HTRAC máy xăng
Trang bị hệ thống phanh tay điện tử EPB, tự động giữ phanh Auto Hold, 4 chế độ lái, nhớ vị trí ghế.bộc da cao cấp ,,Các tính năng an ...",Gia Lai,2020,66,51227.0,2
Hyundai SantaFe Premium 2.4L HTRAC - 2020,Hyundai,49717.0,https://bonbanh.com.vn/uploads/users/114101/car/3477788/s_1603095069.350.jpg,Mã: 3477788,"Hyundai SantaFe Premium 2.4L HTRAC máy xăng
Trang bị hệ thống phanh tay điện tử EPB, tự động giữ phanh Auto Hold, 4 chế độ lái, nhớ vị trí ghế.bộc da cao cấp ,,Các tính năng an ...",Gia Lai,2020,64,54234.0,3
Hyundai SantaFe Premium 2.4L HTRAC - 2020,Hyundai,49717.0,https://bonbanh.com.vn/uploads/users/114101/car/3477788/s_1603095069.350.jpg,Mã: 3477788,"Hyundai SantaFe Premium 2.4L HTRAC máy xăng
Trang bị hệ thống phanh tay điện tử EPB, tự động giữ phanh Auto Hold, 4 chế độ lái, nhớ vị trí ghế.bộc da cao cấp ,,Các tính năng an ...",Gia Lai,2020,35,51679.0,1
